0,1
1,1
2,1
3,1
4,1
5,2
6,3
7,6
8,6
9,7
10,8
11,8
12,11
13,17
14,22
15,28
16,32
17,44
18,57
19,65
20,86
21,110
22,148
23,191
24,253
25,312
26,386
27,486
28,625
29,789
30,1003
31,1239
32,1542
33,1857
34,2237
35,2641
36,3019
37,3419
38,3843
39,4207
40,4570
41,4895
42,5164
43,5421
44,5648
45,5871
46,6123
47,6343
48,6558
49,6789
50,6998
51,7190
52,7356
53,7502
54,7633
55,7751
56,7880
57,8007
58,8145
59,8256
60,8345
61,8437
62,8515
63,8589
64,8675
65,8740
66,8806
67,8881
68,8954
69,9019
70,9077
71,9124
72,9158
73,9202
74,9244
75,9284
76,9317
77,9354
78,9396
79,9434
80,9469
81,9491
82,9511
83,9529
84,9546
85,9566
86,9599
87,9617
88,9633
89,9643
90,9663
91,9678
92,9683
93,9694
94,9706
95,9717
96,9720
97,9729
98,9737
99,9746
100,9752
101,9753
102,9755
103,9760
104,9763
105,9765
106,9768
107,9768
108,9770
109,9770
110,9775
111,9776
112,9777
113,9780
114,9782
115,9785
116,9786
117,9786
118,9786
119,9786
120,9786
121,9788
122,9788
123,9788
124,9788
125,9789
126,9789
127,9789
128,9789
129,9789
130,9789
131,9789
132,9789
133,9790
134,9791
135,9792
136,9792
137,9792
138,9792
139,9792
140,9792
141,9793
142,9793
143,9793
144,9793
145,9793
146,9793
147,9793
148,9793
149,9793
150,9793
151,9793
152,9794
153,9794
154,9794
155,9794
156,9794
157,9794
158,9794
159,9794
160,9794
161,9794
162,9794
163,9794
164,9794
165,9794
166,9794
